125;186;206;223;land;true;plains;1
126;167;207;178;land;false;plains;1
127;97;215;195;land;false;plains;1
128;254;129;123;land;false;plains;1
129;207;95;254;land;false;plains;1
130;197;221;95;land;false;plains;1
131;243;248;23;land;false;plains;1
132;227;45;241;land;false;plains;1
133;140;244;148;land;false;plains;1
134;237;180;89;land;false;plains;1
135;240;80;181;land;false;plains;1
136;170;192;210;land;false;plains;1
137;231;170;126;land;false;plains;1
138;210;229;100;land;false;plains;1
139;245;167;142;land;false;plains;1
140;244;208;192;land;false;plains;1
141;189;111;236;land;false;plains;1
142;234;167;249;land;false;plains;1
143;194;223;178;land;false;plains;1
144;238;210;227;land;false;plains;1
145;229;60;250;land;false;plains;1
146;184;229;192;land;false;plains;1
147;218;230;173;land;false;plains;1
148;222;120;210;land;false;plains;1
149;223;244;90;land;false;plains;1
150;182;175;196;land;false;plains;1
151;235;44;238;land;false;plains;1
152;238;240;194;land;false;plains;1
153;200;153;212;land;false;plains;1
154;175;191;251;land;false;plains;1
155;212;194;159;land;false;plains;1
156;85;229;241;land;false;plains;1
157;177;222;151;land;false;plains;1
158;86;250;171;land;false;plains;1
159;122;228;247;land;false;plains;1
160;82;232;212;land;false;plains;1
161;195;82;232;land;false;plains;1
162;253;125;164;land;false;plains;1
163;155;123;232;land;false;plains;1
164;189;104;244;land;false;plains;1
165;108;235;158;land;false;plains;1
166;113;224;201;land;false;plains;1
167;172;188;151;land;false;plains;1
168;116;234;208;land;false;plains;1
169;168;153;232;land;false;plains;1
170;234;149;250;land;false;plains;1
171;192;199;132;land;false;plains;1
172;154;240;113;land;false;plains;1
173;209;244;108;land;false;plains;1
174;149;249;236;land;false;plains;1
175;130;160;217;land;false;plains;1
176;254;116;134;land;true;plains;1
177;177;251;200;land;false;plains;1
178;195;172;194;land;false;plains;1
179;105;241;201;land;false;plains;1
180;92;230;205;land;false;plains;1
181;187;211;187;land;true;plains;1
182;248;162;133;land;false;plains;1
183;189;142;220;land;false;plains;1
184;154;218;218;land;false;plains;1
185;253;93;245;land;false;plains;1
186;114;224;163;land;false;plains;1
187;94;254;206;land;true;plains;1
188;199;246;148;land;false;plains;1
189;166;182;237;land;false;plains;1
190;240;195;211;land;false;plains;1
191;149;206;204;land;false;plains;1
192;226;153;247;land;false;plains;1
193;222;178;190;land;false;plains;1
194;149;237;206;land;false;plains;1
195;220;211;239;land;false;plains;1
196;149;238;168;land;false;plains;1
197;213;168;208;land;false;plains;1
198;206;247;237;land;false;plains;1
199;250;183;237;land;false;plains;1
200;217;139;152;land;false;plains;1
201;254;235;154;land;false;plains;1
202;241;213;125;land;false;plains;1
203;236;204;126;land;false;plains;1
204;117;237;149;land;false;plains;1
205;150;227;240;land;false;plains;1
206;238;129;149;land;false;plains;1
207;160;189;228;land;false;plains;1
208;152;173;241;land;false;plains;1
209;130;193;205;land;false;plains;1
210;247;238;240;land;false;plains;1
211;134;119;248;land;false;plains;1
212;190;174;144;land;false;plains;1
213;222;254;202;land;false;plains;1
214;218;171;137;land;false;plains;1
215;196;124;239;land;false;plains;1
216;92;223;227;land;false;plains;1
217;177;219;230;land;false;plains;1
218;237;165;250;land;false;plains;1
219;208;209;91;land;false;plains;1
220;210;248;94;land;false;plains;1
221;218;192;205;land;false;plains;1
222;191;243;121;land;false;plains;1
223;210;224;95;land;false;plains;1
224;151;178;206;land;false;plains;1
225;240;223;156;land;false;plains;1
226;107;213;192;land;false;plains;1
227;224;251;51;land;false;plains;1
228;155;194;176;land;false;plains;1
229;160;180;253;land;false;plains;1
230;246;77;200;land;false;plains;1
231;158;178;221;land;false;plains;1
232;175;237;152;land;false;plains;1
233;226;51;243;land;true;plains;1
234;164;228;124;land;false;plains;1
235;32;249;242;land;true;plains;1
236;177;224;220;land;false;plains;1
237;191;218;251;land;false;plains;1
238;125;169;226;land;false;plains;1
239;83;194;246;land;false;plains;1
240;230;193;200;land;false;plains;1
241;138;241;159;land;true;plains;1
242;178;105;234;land;false;plains;1
243;69;251;197;land;false;plains;1
244;236;245;126;land;false;plains;1
245;127;228;157;land;true;plains;1
246;244;202;210;land;false;plains;1
247;242;166;196;land;false;plains;1
248;114;231;178;land;false;plains;1
249;173;250;214;land;false;plains;1
250;45;250;249;land;false;plains;1
251;241;170;156;land;true;plains;1
252;216;145;239;land;false;plains;1
253;176;171;244;land;true;plains;1
254;219;239;105;land;false;plains;1
255;124;239;249;land;false;plains;1
256;179;182;252;land;false;plains;1
257;228;247;60;land;false;plains;1
258;205;189;166;land;false;plains;1
259;203;249;215;land;false;plains;1
260;228;113;194;land;false;plains;1
261;189;200;142;land;false;plains;1
262;252;84;171;land;false;plains;1
263;114;202;245;land;false;plains;1
264;140;247;115;land;true;plains;1
265;241;234;92;land;true;plains;1
266;166;211;182;land;false;plains;1
267;140;178;241;land;false;plains;1
268;206;229;130;land;false;plains;1
269;202;254;174;land;false;plains;1
270;228;173;153;land;false;plains;1
271;186;252;168;land;false;plains;1
272;223;237;146;land;true;plains;1
273;177;228;119;land;false;plains;1
274;55;242;237;land;false;plains;1
275;91;242;216;land;false;plains;1
276;89;238;245;land;false;plains;1
277;86;236;205;land;false;plains;1
278;250;232;127;land;true;plains;1
279;246;136;244;land;false;plains;1
280;243;229;177;land;false;plains;1
281;225;60;225;land;false;plains;1
282;247;157;158;land;false;plains;1
283;254;192;123;land;false;plains;1
284;219;72;244;land;false;plains;1
285;160;194;210;land;false;plains;1
286;239;176;98;land;true;plains;1
287;244;115;154;land;false;plains;1
288;149;237;131;land;false;plains;1
289;187;236;142;land;false;plains;1
290;81;230;251;land;true;plains;1
291;251;190;248;land;true;plains;1
292;213;227;248;land;false;plains;1
293;210;107;193;land;false;plains;1
294;233;241;222;land;false;plains;1
295;237;149;207;land;false;plains;1
296;229;139;229;land;false;plains;1
297;179;114;210;land;false;plains;1
298;251;66;207;land;false;plains;1
299;246;176;165;land;false;plains;1
300;175;164;209;land;false;plains;1
301;243;136;145;land;false;plains;1
302;108;194;226;land;true;plains;1
303;249;206;197;land;false;plains;1
304;203;204;160;land;false;plains;1
305;56;217;251;land;false;plains;1
306;164;201;175;land;false;plains;1
307;212;220;201;land;false;plains;1
308;133;198;181;land;false;plains;1
309;135;237;147;land;false;plains;1
310;61;216;247;land;false;plains;1
311;218;223;147;land;false;plains;1
312;195;96;210;land;false;plains;1
313;190;190;228;land;false;plains;1
314;189;162;218;land;false;plains;1
315;193;192;214;land;false;plains;1
316;107;249;183;land;false;plains;1
317;228;243;69;land;false;plains;1
318;186;202;216;land;false;plains;1
319;180;144;252;land;false;plains;1
320;246;171;103;land;false;plains;1
321;235;139;192;land;false;plains;1
322;245;126;206;land;true;plains;1
323;237;219;50;land;false;plains;1
324;209;154;194;land;false;plains;1
325;14;252;237;land;false;plains;1
326;154;145;211;land;false;plains;1
327;203;202;218;land;false;plains;1
328;239;243;157;land;false;plains;1
329;175;176;239;land;false;plains;1
330;221;221;240;land;false;plains;1
331;229;221;89;land;false;plains;1
332;155;111;243;land;true;plains;1
333;161;132;236;land;false;plains;1
334;226;236;212;land;false;plains;1
335;181;221;130;land;false;plains;1
336;254;198;197;land;true;plains;1
337;231;130;205;land;false;plains;1
338;172;198;165;land;false;plains;1
339;159;231;132;land;false;plains;1
340;248;178;131;land;false;plains;1
341;153;116;239;land;false;plains;1
342;187;227;196;land;false;plains;1
343;137;183;183;land;false;plains;1
344;200;209;253;land;false;plains;1
345;202;249;64;land;false;plains;1
346;229;38;238;land;false;plains;1
347;150;182;170;land;false;plains;1
348;248;251;212;land;false;plains;1
349;207;149;192;land;false;plains;1
350;147;166;250;land;false;plains;1
351;170;94;245;land;false;plains;1
352;218;245;133;land;true;plains;1
353;216;50;245;land;true;plains;1
354;92;231;248;land;false;plains;1
355;182;101;243;land;false;plains;1
356;175;199;132;land;false;plains;1
357;190;221;254;land;false;plains;1
358;209;174;120;land;false;plains;1
359;188;132;215;land;false;plains;1
360;226;102;216;land;true;plains;1
361;225;227;221;land;false;plains;1
362;132;252;141;land;false;plains;1
363;248;237;151;land;true;plains;1
364;243;119;172;land;true;plains;1
365;131;199;206;land;false;plains;1
366;144;210;151;land;true;plains;1
367;171;128;237;land;false;plains;1
368;225;193;190;land;false;plains;1
369;217;157;244;land;false;plains;1
370;225;189;250;land;true;plains;1
371;204;222;78;land;false;plains;1
372;184;210;224;land;false;plains;1
373;188;165;150;land;false;plains;1
374;253;187;66;land;false;plains;1
375;123;242;160;land;false;plains;1
376;211;133;223;land;false;plains;1
377;226;197;156;land;false;plains;1
378;200;170;139;land;false;plains;1
379;158;121;224;land;true;plains;1
380;254;245;240;land;false;plains;1
381;244;227;119;land;false;plains;1
382;182;197;223;land;true;plains;1
383;239;112;184;land;false;plains;1
384;226;135;245;land;false;plains;1
385;198;150;224;land;false;plains;1
386;220;235;109;land;false;plains;1
387;106;242;208;land;false;plains;1
388;210;202;151;land;false;plains;1
389;187;222;99;land;false;plains;1
390;249;219;41;land;false;plains;1
391;241;181;94;land;false;plains;1
392;204;175;190;land;false;plains;1
393;187;163;186;land;false;plains;1
394;203;222;210;land;false;plains;1
395;235;250;135;land;false;plains;1
396;242;176;199;land;false;plains;1
397;95;237;186;land;false;plains;1
398;234;43;231;land;false;plains;1
399;226;248;154;land;false;plains;1
400;159;194;188;land;false;plains;1
401;215;169;136;land;true;plains;1
402;237;42;252;land;false;plains;1
403;207;130;165;land;false;plains;1
404;169;193;223;land;false;plains;1
405;244;242;18;land;false;plains;1
406;187;132;245;land;true;plains;1
407;175;98;245;land;false;plains;1
408;156;247;147;land;false;plains;1
409;196;81;237;land;false;plains;1
410;205;189;108;land;true;plains;1
411;202;148;185;land;true;plains;1
412;242;241;240;land;true;plains;1
413;136;237;158;land;false;plains;1
414;197;237;70;land;false;plains;1
415;45;216;246;land;true;plains;1
416;222;74;229;land;false;plains;1
417;187;100;214;land;false;plains;1
418;212;244;226;land;false;plains;1
419;147;161;250;land;false;plains;1
420;218;163;129;land;false;plains;1
421;228;159;252;land;false;plains;1
422;186;216;125;land;false;plains;1
423;211;189;193;land;true;plains;1
424;73;248;185;land;false;plains;1
425;240;221;166;land;false;plains;1
426;246;127;144;land;false;plains;1
427;153;238;148;land;true;plains;1
428;120;197;230;land;false;plains;1
429;182;85;234;land;false;plains;1
430;130;151;234;land;false;plains;1
431;201;235;160;land;false;plains;1
432;173;218;111;land;false;plains;1
433;215;125;201;land;true;plains;1
434;158;141;218;land;true;plains;1
435;242;169;205;land;false;plains;1
436;178;177;159;land;false;plains;1
437;82;229;210;land;false;plains;1
438;162;199;215;land;false;plains;1
439;251;184;208;land;false;plains;1
440;252;57;208;land;false;plains;1
441;210;175;185;land;false;plains;1
442;63;202;245;land;false;plains;1
443;198;215;181;land;false;plains;1
444;251;189;70;land;false;plains;1
445;229;203;218;land;false;plains;1
446;92;237;240;land;false;plains;1
447;144;241;188;land;false;plains;1
448;172;198;239;land;false;plains;1
449;183;219;107;land;false;plains;1
450;158;238;137;land;false;plains;1
451;216;175;131;land;true;plains;1
452;16;253;237;land;true;plains;1
453;235;254;92;land;true;plains;1
454;240;183;164;land;false;plains;1
455;218;132;238;land;false;plains;1
456;194;125;234;land;false;plains;1
457;183;204;177;land;false;plains;1
458;185;170;183;land;false;plains;1
459;170;236;117;land;false;plains;1
460;156;140;225;land;true;plains;1
461;139;247;224;land;false;plains;1
462;179;158;243;land;false;plains;1
463;247;207;191;land;false;plains;1
464;244;216;201;land;false;plains;1
465;151;252;107;land;false;plains;1
466;205;186;132;land;false;plains;1
467;233;33;237;land;false;plains;1
468;199;187;196;land;true;plains;1
469;172;254;175;land;false;plains;1
470;189;137;223;land;false;plains;1
471;242;211;213;land;true;plains;1
472;174;224;111;land;false;plains;1
473;224;135;176;land;true;plains;1
474;189;126;190;land;false;plains;1
475;155;193;197;land;false;plains;1
476;244;185;198;land;false;plains;1
477;196;110;236;land;false;plains;1
478;197;202;219;land;false;plains;1
479;170;226;254;land;false;plains;1
480;168;237;150;land;false;plains;1
481;251;182;202;land;false;plains;1
482;254;239;171;land;false;plains;1
483;227;167;199;land;false;plains;1
484;219;125;254;land;false;plains;1
485;181;200;167;land;false;plains;1
486;247;69;217;land;false;plains;1
487;60;228;223;land;false;plains;1
488;159;249;175;land;false;plains;1
489;249;221;245;land;false;plains;1
490;199;183;123;land;false;plains;1
491;181;222;136;land;false;plains;1
492;225;154;164;land;false;plains;1
493;180;201;136;land;false;plains;1
494;86;251;190;land;false;plains;1
495;121;251;207;land;false;plains;1
496;238;243;226;land;false;plains;1
497;178;102;233;land;false;plains;1
498;137;209;228;land;false;plains;1
499;241;199;240;land;false;plains;1
500;235;195;93;land;true;plains;1
501;234;238;208;land;false;plains;1
502;201;204;116;land;false;plains;1
503;219;201;218;land;false;plains;1
504;240;230;254;land;false;plains;1
505;168;216;245;land;false;plains;1
506;138;242;160;land;false;plains;1
507;124;187;203;land;false;plains;1
508;170;113;224;land;false;plains;1
509;239;155;209;land;false;plains;1
510;202;164;176;land;false;plains;1
511;235;254;94;land;false;plains;1
512;188;138;186;land;false;plains;1
513;56;232;231;land;false;plains;1
514;176;164;237;land;false;plains;1
515;185;207;162;land;false;plains;1
516;91;253;240;land;false;plains;1
517;220;181;118;land;false;plains;1
518;140;241;181;land;false;plains;1
519;126;236;206;land;false;plains;1
520;248;207;63;land;false;plains;1
521;119;248;208;land;false;plains;1
522;89;225;225;land;false;plains;1
523;189;169;192;land;true;plains;1
524;203;149;159;land;false;plains;1
525;201;247;209;land;false;plains;1
526;221;129;227;land;false;plains;1
527;200;154;233;land;true;plains;1
528;152;150;231;land;false;plains;1
529;86;176;244;land;true;plains;1
530;206;237;197;land;false;plains;1
531;225;71;205;land;false;plains;1
532;171;105;228;land;false;plains;1
533;208;132;173;land;true;plains;1
534;236;38;251;land;false;plains;1
535;32;235;244;land;false;plains;1
536;207;217;212;land;false;plains;1
537;117;205;194;land;false;plains;1
538;125;232;180;land;true;plains;1
539;253;63;252;land;false;plains;1
540;140;225;250;land;false;plains;1
541;130;240;149;land;false;plains;1
542;216;233;87;land;false;plains;1
543;229;182;207;land;false;plains;1
544;238;190;236;land;false;plains;1
545;237;142;240;land;false;plains;1
546;215;197;184;land;false;plains;1
547;249;190;240;land;false;plains;1
548;185;230;102;land;false;plains;1
549;126;225;157;land;false;plains;1
550;248;140;161;land;false;plains;1
551;210;141;219;land;false;plains;1
552;105;160;249;land;false;plains;1
553;129;251;214;land;false;plains;1
554;219;225;83;land;false;plains;1
555;212;150;156;land;false;plains;1
556;239;73;242;land;false;plains;1
557;158;190;159;land;false;plains;1
558;235;171;216;land;false;plains;1
559;229;232;55;land;false;plains;1
560;226;254;102;land;false;plains;1
561;212;208;145;land;false;plains;1
562;131;127;252;land;false;plains;1
563;127;214;169;land;false;plains;1
564;107;227;175;land;false;plains;1
565;129;254;167;land;false;plains;1
566;222;165;156;land;false;plains;1
567;87;193;238;land;true;plains;1
568;146;211;144;land;false;plains;1
569;208;237;230;land;false;plains;1
570;198;242;143;land;true;plains;1
571;239;73;253;land;false;plains;1
572;81;244;243;land;true;plains;1
573;90;237;244;land;false;plains;1
574;229;159;249;land;false;plains;1
575;225;131;205;land;false;plains;1
576;151;228;152;land;false;plains;1
577;183;221;151;land;false;plains;1
578;150;182;242;land;false;plains;1
579;227;163;150;land;true;plains;1
580;128;211;239;land;false;plains;1
581;223;124;155;land;false;plains;1
582;85;198;243;land;false;plains;1
583;134;241;227;land;false;plains;1
584;151;235;194;land;false;plains;1
585;225;138;253;land;false;plains;1
586;240;174;125;land;false;plains;1
587;131;253;234;land;false;plains;1
588;194;165;246;land;true;plains;1
589;239;239;33;land;false;plains;1
590;119;213;229;land;false;plains;1
591;215;246;70;land;false;plains;1
592;170;119;227;land;false;plains;1
593;192;194;251;land;false;plains;1
594;213;247;93;land;false;plains;1
595;221;138;151;land;false;plains;1
596;196;247;242;land;true;plains;1
597;203;189;148;land;false;plains;1
598;175;183;150;land;false;plains;1
599;154;238;233;land;false;plains;1
600;238;251;206;land;false;plains;1
601;240;133;186;land;false;plains;1
602;199;178;146;land;true;plains;1
603;243;147;185;land;false;plains;1
604;204;84;234;land;false;plains;1
605;235;145;157;land;false;plains;1
606;246;55;202;land;false;plains;1
607;226;183;135;land;false;plains;1
608;220;128;247;land;false;plains;1
609;234;134;202;land;false;plains;1
610;30;242;233;land;false;plains;1
611;96;244;172;land;false;plains;1
612;203;155;200;land;false;plains;1
613;196;222;162;land;false;plains;1
614;235;162;176;land;false;plains;1
615;242;104;215;land;true;plains;1
616;233;237;133;land;false;plains;1
617;210;70;249;land;false;plains;1
618;180;133;194;land;true;plains;1
619;112;249;199;land;false;plains;1
620;222;206;117;land;false;plains;1
621;150;251;174;land;false;plains;1
622;246;149;106;land;false;plains;1
623;225;100;179;land;false;plains;1
624;145;245;213;land;false;plains;1
625;234;153;143;land;false;plains;1
626;220;182;152;land;false;plains;1
627;187;79;251;land;false;plains;1
628;240;203;207;land;false;plains;1
629;216;245;238;land;false;plains;1
630;252;225;194;land;false;plains;1
631;230;215;225;land;false;plains;1
632;234;204;80;land;true;plains;1
633;243;190;224;land;true;plains;1
634;183;117;205;land;false;plains;1
635;162;184;182;land;false;plains;1
636;229;248;215;land;false;plains;1
637;139;235;135;land;false;plains;1
638;147;238;156;land;false;plains;1
639;145;226;164;land;false;plains;1
640;189;125;209;land;true;plains;1
641;65;232;206;land;false;plains;1
642;217;114;254;land;false;plains;1
643;226;125;165;land;false;plains;1
644;168;203;240;land;false;plains;1
645;210;201;228;land;true;plains;1
646;199;180;206;land;false;plains;1
647;237;205;187;land;false;plains;1
648;251;204;131;land;false;plains;1
649;180;227;99;land;false;plains;1
650;198;218;174;land;false;plains;1
651;195;130;186;land;false;plains;1
652;163;250;96;land;false;plains;1
653;242;138;140;land;false;plains;1
654;163;249;188;land;false;plains;1
655;42;247;219;land;false;plains;1
656;213;186;168;land;false;plains;1
657;222;182;127;land;false;plains;1
658;180;233;163;land;false;plains;1
659;168;236;108;land;false;plains;1
660;240;198;181;land;false;plains;1
661;220;144;174;land;false;plains;1
662;198;185;254;land;false;plains;1
663;218;251;245;land;false;plains;1
664;90;196;239;land;false;plains;1
665;194;200;252;land;true;plains;1
666;246;243;179;land;true;plains;1
667;211;234;132;land;false;plains;1
668;185;234;85;land;false;plains;1
669;241;214;137;land;false;plains;1
670;242;178;196;land;false;plains;1
671;119;188;199;land;false;plains;1
672;240;149;176;land;false;plains;1
673;171;130;233;land;false;plains;1
674;156;199;160;land;false;plains;1
675;53;246;205;land;false;plains;1
676;110;242;193;land;false;plains;1
677;68;252;221;land;false;plains;1
678;204;228;229;land;false;plains;1
679;207;197;239;land;false;plains;1
680;218;224;160;land;false;plains;1
681;166;109;233;land;false;plains;1
682;224;81;242;land;false;plains;1
683;207;160;165;land;true;plains;1
684;213;130;192;land;false;plains;1
685;182;226;225;land;false;plains;1
686;130;242;187;land;false;plains;1
687;155;249;112;land;false;plains;1
688;154;114;239;land;false;plains;1
689;211;249;129;land;false;plains;1
690;217;237;106;land;false;plains;1
691;92;251;229;land;false;plains;1
692;184;247;144;land;false;plains;1
693;233;57;247;land;false;plains;1
694;227;160;229;land;false;plains;1
695;244;230;58;land;false;plains;1
696;244;180;250;land;false;plains;1
697;221;125;212;land;false;plains;1
698;206;171;198;land;true;plains;1
699;239;158;233;land;false;plains;1
700;244;236;76;land;false;plains;1
701;220;109;209;land;false;plains;1
702;151;236;118;land;false;plains;1
703;247;126;243;land;false;plains;1
704;252;175;227;land;false;plains;1
705;190;240;144;land;false;plains;1
706;250;197;79;land;false;plains;1
707;207;195;125;land;false;plains;1
708;171;240;138;land;false;plains;1
709;182;197;163;land;false;plains;1
710;211;60;249;land;false;plains;1
711;173;212;141;land;false;plains;1
712;176;239;134;land;false;plains;1
713;226;130;184;land;false;plains;1
714;135;173;228;land;false;plains;1
715;111;239;219;land;false;plains;1
716;241;229;61;land;false;plains;1
717;122;189;250;land;false;plains;1
718;138;218;230;land;true;plains;1
719;241;55;223;land;false;plains;1
720;172;244;163;land;false;plains;1
721;190;99;247;land;true;plains;1
722;172;217;249;land;true;plains;1
723;254;170;232;land;false;plains;1
724;237;177;190;land;false;plains;1
725;221;46;234;land;false;plains;1
726;199;224;161;land;false;plains;1
727;181;198;229;land;false;plains;1
728;159;202;147;land;false;plains;1
729;197;184;160;land;false;plains;1
730;235;158;143;land;true;plains;1
731;199;252;144;land;false;plains;1
732;213;243;74;land;true;plains;1
733;168;197;174;land;false;plains;1
734;178;184;145;land;false;plains;1
735;183;254;84;land;false;plains;1
736;154;231;179;land;false;plains;1
737;212;253;206;land;false;plains;1
738;241;41;223;land;true;plains;1
739;193;181;169;land;false;plains;1
740;155;219;169;land;false;plains;1
741;191;92;247;land;false;plains;1
742;219;205;221;land;false;plains;1
743;213;128;241;land;false;plains;1
744;197;177;207;land;false;plains;1
745;232;183;208;land;false;plains;1
746;62;216;244;land;false;plains;1
747;169;185;154;land;false;plains;1
748;240;239;148;land;false;plains;1
749;201;207;96;land;false;plains;1
750;174;206;241;land;false;plains;1
751;244;155;222;land;false;plains;1
752;128;239;164;land;false;plains;1
753;183;106;235;land;true;plains;1
754;208;249;187;land;false;plains;1
755;176;168;208;land;false;plains;1
756;202;123;199;land;false;plains;1
757;232;154;151;land;true;plains;1
758;222;62;234;land;false;plains;1
759;211;230;235;land;false;plains;1
760;204;236;235;land;false;plains;1
761;62;190;251;land;false;plains;1
762;214;231;243;land;false;plains;1
763;222;175;218;land;true;plains;1
764;252;226;69;land;false;plains;1
765;139;170;236;land;false;plains;1
766;240;124;155;land;false;plains;1
767;99;250;153;land;false;plains;1
768;195;195;250;land;true;plains;1
769;212;93;219;land;false;plains;1
770;251;34;224;land;false;plains;1
771;142;233;179;land;false;plains;1
772;247;76;195;land;false;plains;1
773;239;218;214;land;false;plains;1
774;176;199;161;land;false;plains;1
775;154;104;254;land;false;plains;1
776;254;69;248;land;true;plains;1
777;194;236;119;land;true;plains;1
778;210;214;247;land;false;plains;1
779;192;234;185;land;false;plains;1
780;177;127;206;land;false;plains;1
781;130;246;220;land;true;plains;1
782;101;205;220;land;false;plains;1
783;143;239;208;land;false;plains;1
784;200;207;158;land;false;plains;1
785;237;236;30;land;false;plains;1
786;181;248;232;land;false;plains;1
787;204;198;245;land;true;plains;1
788;224;212;90;land;false;plains;1
789;240;129;162;land;false;plains;1
790;220;92;218;land;true;plains;1
791;177;215;216;land;false;plains;1
792;235;86;239;land;false;plains;1
793;168;246;92;land;false;plains;1
794;143;209;207;land;false;plains;1
795;167;161;233;land;false;plains;1
796;116;237;252;land;true;plains;1
797;233;202;96;land;true;plains;1
798;159;124;232;land;false;plains;1
799;153;134;249;land;false;plains;1
800;209;219;153;land;false;plains;1
801;233;111;221;land;false;plains;1
802;202;244;212;land;false;plains;1
803;203;218;230;land;false;plains;1
804;238;184;136;land;false;plains;1
805;254;155;127;land;false;plains;1
806;204;120;236;land;false;plains;1
807;216;130;217;land;false;plains;1
808;240;185;87;land;false;plains;1
809;216;136;150;land;false;plains;1
810;170;207;234;land;false;plains;1
811;240;232;199;land;false;plains;1
812;211;201;174;land;false;plains;1
813;62;219;228;land;false;plains;1
814;213;130;211;land;false;plains;1
815;138;228;157;land;false;plains;1
816;161;236;164;land;false;plains;1
817;215;95;200;land;false;plains;1
818;213;85;220;land;false;plains;1
819;231;173;115;land;false;plains;1
820;254;201;150;land;false;plains;1
821;254;218;36;land;false;plains;1
822;241;237;230;land;false;plains;1
